Date,Nom_GDP_CAN,Real_GDP_CAN,CPI_CAN,UNEMP_CAN,WUICAN,CAN_unc_h1,CAN_unc_h2,CAN_unc_h4,mean_EPU_CAN,mean_UNEMP_DUR_1_4,mean_UNEMP_DUR_TOT,mean_PROB_JOB_FINDING,mean_OUTFLOW_RATE,mean_US_unc_h1,mean_US_unc_h3,mean_US_unc_h12
2017-01-01,526981,498194.5,102.475638662102,6.7,0.5198277,0.685781664043659,0.757648260542902,0.825688092886859,285.931328209336,439.1,1305.56666666667,34.4469614662683,42.2796112645766,0.585260164634324,0.719235200098719,0.875456442864009
2017-04-01,532506,503291.3,103.05504345536,6.53333333333333,0.2042067,0.677555033649054,0.752796954724798,0.825271364742501,222.743582151669,445.3,1273.1,34.9659898351903,43.0486038238034,0.577756165447044,0.713716177276244,0.87105532654144
2017-07-01,535441,505414.5,103.160389781406,6.23333333333333,0.0697204,0.677295607047282,0.752618623887252,0.825385916014059,250.914888094316,415.133333333333,1219.4,34.797693015541,42.7960304018192,0.579465457302614,0.71435124366063,0.867980791959901
2017-10-01,545713,508032.5,103.502765341059,6.06666666666667,0.1534919,0.673036726846122,0.749695229051081,0.824113472280879,214.890532718584,416.333333333333,1190.96666666667,36.3534234132804,45.2051804661704,0.577604710447217,0.711082166677415,0.865907156304829
2018-01-01,551760,512479,104.582565183039,5.93333333333333,0.1461668,0.668865916530269,0.746538972818186,0.822749120744948,386.221485548458,420.533333333333,1162.56666666667,36.548987885457,45.4987756789867,0.579930466766428,0.710633110069065,0.866969789185077
2018-04-01,560021,516502.5,105.425335791414,6,0.1433075,0.674131221283287,0.751439368325516,0.8254398665994,329.652362798698,427.8,1185.06666666667,36.3767328806077,45.2854730470445,0.57872289792067,0.7066134215043,0.863616078151782
2018-07-01,564742,520067,105.925730840137,5.9,0.2183724,0.681620632850758,0.758641345042818,0.832030818947253,307.823814045107,434.166666666667,1167,37.4924614756108,47.0206326148648,0.560403970005804,0.696039147461224,0.861074613366405
2018-10-01,559152,521839.8,105.609691861996,5.8,0.2822467,0.703069315551352,0.7775018310689,0.843204312398123,303.03100194654,437.133333333333,1148.83333333333,38.3198763306493,48.3238491902381,0.590254054791623,0.727190885779992,0.876793852637279
2019-01-01,566911,522312.8,106.268106399789,5.86666666666667,0.3398471,0.712189649923224,0.784755743232043,0.849891357264767,273.014220918494,460.2,1179.53333333333,38.4019051187722,48.4572253101682,0.606901300337864,0.743452119194832,0.885074674354587
2019-04-01,577876,527487.5,107.690281801422,5.56666666666667,0.5648805,0.723218837830096,0.79512768473763,0.858065349917471,304.106982519855,428.466666666667,1114.86666666667,39.2855154568109,49.9874634903517,0.612058106735361,0.749117591458866,0.891267215517232
2019-07-01,579788,529210.5,107.979984198051,5.73333333333333,0.2713888,0.744869579558103,0.814990610881258,0.875579841004267,364.100638725821,454.166666666667,1155.8,38.8966763829931,49.3030310477176,0.633683226806203,0.769542850348863,0.907735126760778
2019-10-01,586719,530801.8,107.821964708981,5.83333333333333,0.7080147,0.79870928142255,0.859621673580406,0.908751974031899,392.23646574313,454.433333333333,1176.9,38.4748014003098,48.597794000237,0.717206560379081,0.845827974828873,0.948008940424148
2020-01-01,567955,519350.8,108.190676850145,6.4,0.8428473,0.926709291635368,0.96544280199772,0.984202360828117,408.533266613469,598.233333333333,1282.63333333333,36.4175641635747,45.9602701870908,0.981440965257944,1.08770957073326,1.06089384280372
2020-04-01,501558,462001.3,107.716618382934,12.8666666666667,0.1380262,1.17850937047287,1.17665063791672,1.14858635752945,544.044659392664,800.166666666667,2462.63333333333,25.3721286144167,29.5588034907138,1.24660118301454,1.27866664315709,1.13587159897127
2020-07-01,558649,503507.3,108.26968659468,10.1333333333333,0.1084011,1.09881211694783,1.10285452512322,1.06004676041768,463.115473102875,498.233333333333,2033.93333333333,30.0837275865319,35.7941018575922,1.03110988526282,1.10615083242149,1.06364559710506
2020-10-01,578602,514546.3,108.664735317356,8.93333333333333,0.2009916,0.954392233970427,0.994654758560381,0.994049464647643,441.280130009997,509.233333333333,1811.93333333333,28.857728304836,34.0595670882018,0.851266919332179,0.97011848344649,1.00853025457945
2021-01-01,602677,520170,109.744535159336,8.4,0.117751,0.890391122027068,0.943360775351823,0.964026556893245,319.261871282026,482.3,1698.16666666667,30.8787320965041,37.1184576404846,0.858706255446712,0.971899265810304,1.00622980451376
2021-04-01,612204,516050,111.32473005004,7.86666666666667,0.141854,0.858121731563183,0.91639721071292,0.948873102657482,211.610736413225,447.1,1593.16666666667,30.4294344470321,36.3190354797171,0.791560501049617,0.919797540895701,0.990613558897608
2021-07-01,627826,522799,112.667895707137,7.16666666666667,0.2410607,0.833581319949944,0.897256343994451,0.937358516335639,309.224935129382,462.866666666667,1470.23333333333,33.031075104143,40.1031546909026,0.73585364239497,0.880046879782858,0.982243804895323
2021-10-01,650422,531177.3,113.800368712141,6.3,0,0.824833545289226,0.885954828220086,0.923225600472637,268.551522267919,421.366666666667,1298,35.3641961740199,43.7331154481334,0.738642674306559,0.884398384919009,0.988535589948698
2022-01-01,674784,535240.5,116.144324466684,5.76666666666667,0.3666457,0.821128488214233,0.882531505857009,0.920042599245117,278.939181268312,442.466666666667,1192.5,40.3938683522043,52.1100477600801,0.778732987341687,0.929050831620219,1.02161831994169
2022-04-01,703109,539560.5,119.726099552278,5.06666666666667,0.1222046,0.827405868387526,0.886032214812209,0.920575310831724,249.341616483319,375.333333333333,1049.03333333333,38.7903706349918,49.0908896885197,0.778156837839734,0.935539430622696,1.03150973128077
2022-07-01,NaN,541718.7,120.726889649723,5.16666666666667,0.1522881,NaN,NaN,NaN,282.827210721194,403.133333333333,1063.9,35.7331786683417,44.3959280501305,NaN,NaN,NaN
NaT,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,280.630931329891,387.55,1061.5,37.9448481460779,47.7146650323595,NaN,NaN,NaN
